Lake,Age,Asteraceae,Betulaceae,Boraginaceae,Brassicaceae,Bryaceae,Caprifoliaceae,Caryophyllaceae,Equisetaceae,Ericaceae,Fabaceae,Juncaceae,Orobanchaceae,Papaveraceae,Pinaceae,Plantaginaceae,Poaceae,Polygonaceae,Polytrichaceae,Primulaceae,Ranunculaceae,Rosaceae,Salicaceae,Saxifragaceae
Lama,8.51,2.275392915787,66.4320900774103,0.0938306357025569,1.0790523105794,0,0,0.234576589256392,0,1.54820548909219,0.0234576589256392,0,0.187661271405114,0,0,0,0.140745953553835,0.0703729767769177,0.469153178512784,0,0,13.7461881304246,0.445695519587145,0.656814449917898
Lama,9.19,1.97010869565217,63.7001811594203,0.0905797101449275,1.48324275362319,0,0,0.283061594202899,0,0.554800724637681,0.113224637681159,0,0.249094202898551,0,0,0,0.124547101449275,0.147192028985507,0.169836956521739,0,0,21.5240036231884,0.396286231884058,1.01902173913043
Lama,9.82,2.7873114924597,71.315652626105,0.0728029121164847,1.51846073842954,0,0,0.353614144565783,0,1.43525741029641,0.0520020800832033,0,0.062402496099844,0,0,0,0.374414976599064,0.114404576183047,0.218408736349454,0,0,13.3541341653666,0.738429537181487,0.665626625065003
Lama,10.09,1.52990264255911,74.0071086385412,0.038633905115129,1.28264564982228,0,0,0.254983773759852,0,1.38309380312162,0.0540874671611807,0,0.108174934322361,0,0,0,0.216349868644723,0.0618142481842065,0.177715963529594,0,0,13.5450471333642,0.594962138772987,0.679956730026271
Lama,10.43,1.86677980483666,12.091641917692,0.339414509970301,9.24904539669071,0,0,1.78192617734408,0,0.254560882477726,0.848536274925753,0,1.0182435299109,0,0,0,1.0182435299109,0.169707254985151,0.339414509970301,0,0,68.1798896902843,0.296987696224014,1.65464573610522
Lama,11.54,2.11311373523928,41.36109384711,0.124300807955252,3.69794903666874,0,0,0.466128029832194,0,3.54257302672467,0.217526413921691,0,0.341827221876942,0,0,0,0.341827221876942,0.217526413921691,0.310752019888129,0,0,27.9676817899316,0.466128029832194,1.36730888750777
Lama,11.79,6.13388381008552,5.01327042170451,0.501327042170451,10.2034797994692,0,0,1.68092008257151,0,0.412857564140372,0.294898260100265,0,1.23857269242111,0,0,0,0.76673547626069,0.353877912120318,0.737245650250664,0,0,66.1161899144795,0.442347390150398,4.30551459746387
Lama,12.99,2.13870857533311,25.3638537751964,0.12982576016399,3.47113085070038,0,0,0.806286299965835,0,0.163990433891356,0.232319781346088,0,0.307482063546293,0,0,0,0.232319781346088,0.177656303382303,0.362145541510079,0,0,63.566791937137,0.327980867782713,1.68773488213188
Lama,13.59,4.97285291214215,3.31934846989141,0.259131293188549,7.99605133267522,0,0,1.76456071076012,0,0.357847976307996,0.246791707798618,0,2.39387956564659,0,0,0,0.468904244817374,0.444225074037512,0.678677196446199,0,0,71.8410661401777,0.160414610069102,4.15844027640671
Lama,13.75,2.22575516693164,14.5468998410175,0.476947535771065,8.98251192368839,0,0,1.4308426073132,0,0.0794912559618442,1.11287758346582,0,0.794912559618442,0,0,0,1.58982511923688,0.0794912559618442,1.19236883942766,0,0,62.4006359300477,0.238473767885533,3.33863275039746
Lama,13.93,3.34760607240171,14.2857142857143,0.207603477358246,10.8472816919683,0,0,2.12793564292202,0,0.194628260023355,0.765537822758531,0,1.19371999480991,0,0,0,1.14181912547035,0.0908265213442325,0.467107824056053,0,0,61.5025301673803,0.207603477358246,2.45231607629428
Lama,14.02,1.50550086855819,1.45586897179254,0.124079741914137,3.16816941020763,0,0,0.761022417073372,0,0.0827198279427579,0.223343535445446,0,0.47150301927372,0,0,0,0.47150301927372,0.297791380593928,0.306063363388204,0,0,88.3861361568368,0.181983621474067,1.79502026635785
Lama,14.32,6.85659101883148,4.8768710767745,0.410429744084983,3.21100917431193,0,0,1.30371801062289,0,0.531144374698213,0.217286335103815,0,0.579430226943506,0,0,0,0.434572670207629,0.289715113471753,0.458715596330275,0,0,76.5089328826654,0.386286817962337,2.67986479961371
Lama,14.67,0.581909686043997,0.589773330449997,0.0471818664359998,0.383352664792498,0,0,0.0648750663494997,0,0.0707727996539996,0.0294886665224999,0,0.0530795997404997,0,0,0,0.0452159553344998,0.0314545776239998,0.0609432441464997,0,0,96.9233491261525,0.0334204887254998,0.967228261937995
Lama,15.12,3.88482856722421,3.94368960612155,0.196203462991122,1.88355324471477,0,0,0.407122185706578,0,0.397312012557022,0.132437337519007,0,0.470888311178692,0,0,0,0.191298376416344,0.17658311669201,0.304115367636239,0,0,85.3141707951145,0.230539069014568,1.966939716486
Lama,15.6,4.921875,4.51322115384615,0.222355769230769,3.58173076923077,0,0,0.637019230769231,0,0.474759615384615,0.228365384615385,0,0.841346153846154,0,0,0,0.360576923076923,0.354567307692308,0.456730769230769,0,0,79.2247596153846,0.228365384615385,3.046875
Lama,16.08,4.82466518385311,5.78060669159055,0.288675405801902,2.51289574558705,0,0,0.451942643509536,0,0.421182149448677,0.151436278453457,0,0.873124792958213,0,0,0,0.253182528039373,0.288675405801902,0.227154417680186,0,0,79.6696796176234,0.22005584212768,3.5090625147887
Lama,16.54,5.87746049348489,7.64069864153036,0.293873024674245,3.47657332963682,0,0,0.709731078458553,0,0.709731078458553,0.255059606321042,0,0.709731078458553,0,0,0,0.343775991128362,0.371499861380649,0.432492375935681,0,0,75.5475464374827,0.227335736068755,2.7224840587746
Lama,16.95,4.64372380322082,7.33509816898301,0.308846238694022,2.39355834987867,0,0,0.452239135230532,0,0.628722700198544,0.242664901831017,0,1.10302228105008,0,0,0,0.187513787778513,0.341936907125524,0.330906684315023,0,0,78.0057357158615,0.28678579307302,3.02228105007721
Lama,17.22,5.10905011911095,5.59243240742882,0.265975900270602,3.05987927006962,0,0,0.483382288317876,0,0.469505284825497,0.17346254365474,0,0.897379559173856,0,0,0,0.275227235932188,0.316858246409325,0.302981242916946,0,0,78.9763397090455,0.23359622545505,3.12001295186993
Lama,17.95,0.639170165472956,0.812052358607063,0.0355643368733021,0.285996542356137,0,0,0.0469251667078291,0,0.0568041491726352,0.0207458631760929,0,0.117559891331193,0,0,0,0.0375401333662633,0.0360582859965424,0.0286490491479378,0,0,97.3109409730798,0.0340824895035811,0.466781921462089
