"Number","Age","Core","Lake","Library number","Extraction number","Depth","Concentration before Genejet","Concentration after Genejet","Library concentration","Average read length of sample","Total concentration","Concentration of pool","Dilution concentration before sequencing 2","Molecular weight nucleotide","DNA","Dry Bulk Density","Water content","TOC","C_N","Sediment Rate","PC1","PC2","Pann","TJul","sumcount_all.x","super_na_sumcount.x","sumcount_exna.x","Bacteria_sumcount_all","Bacteria_sumcount_habitat","animal_associated.x","aquatic.x","aquatic/terrestrial.x","plant_associated","terrestrial.x","NA.x","ter_aqu_sumcount.x","Bacteria_na_count","Bacteria_unclassfied_count","Bacteria_aquatic_percentage","Bacteria_terrestrial_percentage","Bacteria_unclassfied_percentage","Bacteria_percentage","sumcount_all.y","super_na_sumcount.y","sumcount_exna.y","Archaea_sumcount_all","Archaea_sumcount_habitat","animal_associated.y","aquatic.y","aquatic/terrestrial.y","terrestrial.y","NA.y","ter_aqu_sumcount.y","Archaea_na_count","Archaea_unclassfied_count","Archaea_aquatic_percentage","Archaea_terrestrial_percentage","Archaea_unclassfied_percentage","Archaea_percentage","sumcount_all.x.x","super_na_sumcount.x.x","sumcount_exna.x.x","Fungi_sumcount_all","Fungi_sumcount_habitat","aquatic.x.x","freshwater_terrestrial.x","terrestrial.x.x","varied.x","ter_aqu_sumcount.x.x","Fungi_na_count","Fungi_unclassfied_count","Fungi_aquatic_percentage","Fungi_terrestrial_percentage","Fungi_unclassfied_percentage","Fungi_percentage","sumcount_all.y.y","super_na_sumcount.y.y","sumcount_exna.y.y","Viridiplantae_sumcount_all","Viridiplantae_sumcount_habitat","aquatic.y.y","freshwater_terrestrial.y","terrestrial.y.y","varied.y","no wood","tree","wood_nowood_aqu_sumcount","Viridiplantae_na_count","Viridiplantae_unclassfied_count","Viridiplantae_aquatic_percentage","Viridiplantae_woody_percentage","Viridiplantae_non_woody_percentage","Viridiplantae_unclassfied_percentage","sumcount_all.x.x.x","super_na_sumcount.x.x.x","sumcount_exna.x.x.x","Metazoa_sumcount_all","Metazoa_sumcount_habitat","aquatic","freshwater_terrestrial","terrestrial","varied","ter_aqu_sumcount.y.y","Metazoa_na_count","Metazoa_unclassfied_count","Metazoa_aquatic_percentage","Metazoa_terrestrial_percentage","Metazoa_unclassfied_percentage","Metazoa_percentage","sumcount_all.y.y.y","super_na_sumcount.y.y.y","sumcount_exna.y.y.y","Viruses_sumcount_all","Viruses_na_percentage","Viruses_na_count","Viruses_percentage","Viruses_unclassfied_percentage","sumcount_all","super_na_sumcount","sumcount_exna","Aquatic_algae_sumcount_all","Aquatic_algae_na_percentage","Aquatic_algae_na_count","Aquatic_algae_percentage","Aquatic_algae_unclassfied_percentage","Total_concentration","Final_DNA_in_Pool","Cumulated_Dilution_Factor","Cumulated_Concentration_Factor","Starting_DNA_ng","Starting_DNA_g","Dry_weight","Starting_DNA_wt","ARBULK","BRTOC","Bacteria_aquatic_percentage_Start_wt","Bacteria_terrestrial_percentage_Start_wt","Bacteria_unclassfied_percentage_Start_wt","Archaea_aquatic_percentage_Start_wt","Archaea_terrestrial_percentage_Start_wt","Archaea_unclassfied_percentage_Start_wt","Fungi_aquatic_percentage_Start_wt","Fungi_terrestrial_percentage_Start_wt","Fungi_unclassfied_percentage_Start_wt","Viridiplantae_aquatic_percentage_Start_wt","Viridiplantae_woody_percentage_Start_wt","Viridiplantae_non_woody_percentage_Start_wt","Viridiplantae_unclassfied_percentage_Start_wt","Metazoa_aquatic_percentage_Start_wt","Metazoa_terrestrial_percentage_Start_wt","Metazoa_unclassfied_percentage_Start_wt","Viruses_percentage_Start_wt","Viruses_unclassfied_percentage_Start_wt","Aquatic_algae_percentage_Start_wt","Aquatic_algae_unclassfied_percentage_Start_wt"
2,20.656,"Salmon Lake (EN22502)","Salmon Lake","JK158L-2","ESF012",1154,0.389,3.76,114.5,293,601.2076661,13,2,325,6.057,1.843786913,21.55256,0.738062643,6.807521041,0.03030303,0.276597273,0.471896138,151.9795175,8.301294105,522503,32143,490360,108807,38380,102,4087,591,4,8340,25256,12427,7132.27710457623,103512.277104576,0.00782196465857612,0.015961630842311,0.198108483787799,0.208241866553876,522503,32143,490360,22730,11130,16,6217,91,190,4616,6407,1489.94695733747,17812.9469573375,0.0118984962765764,0.00036363427578406,0.0340915687705859,0.0435021425714302,522503,32143,490360,295,18,7,0,11,0,18,19.3371910433151,296.337191043315,1.33970522657286e-05,2.10525107032878e-05,0.00056714926238378,0.00056459005976999,522503,32143,490360,340522,14586,410,23,14152,1,2967,11176,14553,22321.1490455992,348290.149045599,0.00078468448984981,0.0213893508745404,0.00567843629605954,0.666580190057472,522503,32143,490360,12497,548,494,12,21,21,515,819.175852434946,12801.1758524349,0.00094544911703856,4.01911567971859e-05,0.0244997174225506,0.0239175660235444,522503,32143,490360,432,0.00088098539848274,28.3175136634309,0.00082678951125639,5.41958872263527e-05,522503,32143,490360,5077,0.0103536177502243,332.79633534546,0.00971669062187203,0.00063692712835229,601207.6661,190.45,300603.83305,294.344473007712,194500.000014855,0.000194500000014855,4.7515614408,4.09339124492323e-05,0.0558723301382464,0.000412372796524027,3.20183616515144e-07,6.53371999446124e-07,8.10935533081991e-06,4.87052004862894e-07,1.48849736084847e-08,1.39550129131214e-06,5.48393764523123e-10,8.61761629964908e-10,2.32156382520643e-08,3.21202062077826e-08,8.75549816044346e-07,2.32440614191444e-07,2.72857351402052e-05,3.87009313820603e-08,1.64518129356937e-09,1.00286928800562e-06,3.38437294677126e-08,2.21844970283199e-09,3.97742163211986e-07,2.60719193085136e-08
2,22.359,"Salmon Lake (EN22502)","Salmon Lake","JK158L-3","ESF009",1255,0.327,3.39,54.6,257,326.848249,13,2,325,8.323,1.799199839,21.1664,0.697252213,1.996241857,0.083333333,0.281620032,0.647002826,234.2117052,7.288007673,804316,55265,749051,116722,40875,90,5108,541,1,9283,25852,14391,8611.75184333243,110942.751843332,0.00635073776973229,0.011541483695463,0.13793428434015,0.14511957986662,804316,55265,749051,62367,16539,17,11064,17,237,5204,11301,4601.4386937605,55667.4386937605,0.0137557875262956,0.00029466030764028,0.0692109055318563,0.0775404194371366,804316,55265,749051,658,42,16,1,25,0,41,48.5472551268205,665.54725512682,1.98926789968122e-05,3.10823109325191e-05,0.00082746986896545,0.0008180864237439,804316,55265,749051,545612,23937,323,82,23532,0,4387,19114,23824,40255.2659031228,562043.265903123,0.00040158345724814,0.0237642916465668,0.00545432392243844,0.698784141933174,804316,55265,749051,13237,858,747,21,67,23,814,976.626164306569,13399.6261643066,0.00092873945066367,8.33005932991511e-05,0.0166596538727398,0.0164574619925502,804316,55265,749051,385,0.00051398369403418,28.4053088507992,0.00047866758836079,3.53161056733911e-05,804316,55265,749051,10070,0.0134436773998032,742.964831500125,0.0125199548436187,0.00092372255618454,326848.249,167.05,163424.1245,166.97247706422,163499.999986375,0.000163499999986375,6.561320528,2.49187643384666e-05,0.149933319316933,0.00104541338696167,1.58252537859358e-07,2.87599512323497e-07,3.43715192566724e-06,3.42777227657778e-07,7.3425707659882e-09,1.7246502446002e-06,4.95700979982327e-10,7.74532781222386e-10,2.06195266619319e-08,1.00069635333931e-08,5.92176783211388e-07,1.35915012448904e-07,1.74128373562903e-05,2.31430395029249e-08,2.07574785367599e-09,4.15137988815225e-07,1.19278048308246e-08,8.80033714627615e-10,3.11981804276377e-07,2.30180246916885e-08
2,23.006,"Salmon Lake (EN22502)","Salmon Lake","JK158L-4","ESF008",1305,0.32,2.98,107,279,590.0192997,13,2,325,5.745,1.517908873,17.5098,0.67316478,1,0.066666667,0.274550282,0.543048486,182.9026554,7.759838232,550805,37371,513434,81086,30245,83,3618,473,5,6676,19390,10294,5901.95605666941,76693.9560566694,0.00656856782345839,0.0121204418986756,0.139239760090539,0.147213623696226,550805,37371,513434,29098,9946,15,5362,16,744,3809,6106,2117.93795891974,25109.9379589197,0.00973484263940959,0.00135075026552047,0.0455877088242114,0.0528281333684335,550805,37371,513434,567,27,15,0,11,1,26,41.2698749985393,582.269874998539,2.7232868256461e-05,1.99707700547381e-05,0.00105712525303608,0.00102940242009423,550805,37371,513434,373186,16453,247,61,16145,0,2714,13416,16377,27162.8563866047,383971.856386605,0.00044843456395639,0.0243570773685787,0.00492733362986901,0.697110331944345,550805,37371,513434,23367,553,487,15,25,26,512,1700.79924001917,24555.7992400192,0.00088416045605976,4.53881137607683e-05,0.0445816563757031,0.0424233621699149,550805,37371,513434,531,0.00103421277126174,38.6495654748225,0.00096404353627871,7.01692349830203e-05,550805,37371,513434,5599,0.0109050043433041,407.530917313618,0.0101651219578617,0.00073988238544243,590019.2997,181.35,295009.64985,334.375,160000.00000089,0.00016000000000089,4.73906199,3.37619554963639e-05,0.101193925372636,0.000681201865108071,2.2176769453045e-07,4.0920981997935e-07,4.70100658350116e-06,3.28667323955852e-07,4.56039703512038e-08,1.53913019650422e-06,9.19434886112977e-10,6.74252249816184e-10,3.56906157470866e-08,1.5140027791327e-08,8.22342562139446e-07,1.66356418727375e-07,2.35358080031604e-05,2.98509859691344e-08,1.53239147685496e-09,1.50516389851068e-06,3.25479949683991e-08,2.36905058871063e-09,3.43194395156438e-07,2.49798761698509e-08
2,24.868,"Salmon Lake (EN22502)","Salmon Lake","JK158L-5","ESF006",1412,0.288,2.16,100,284,541.7118093,13,2,325,3.977,1.680150244,20.35262,0.690608426,5.028078878,0.052631579,0.319069186,0.484138134,186.234678,7.975430278,474631,27528,447103,77499,27926,105,3786,434,2,5896,17703,9682,4771.59059992888,72588.5905999289,0.00797672297005463,0.012422281730439,0.152936893291692,0.163282634299066,474631,27528,447103,33646,12512,20,9374,24,181,2913,9555,2071.57430838084,26162.5743083808,0.0197500795354707,0.00038134887944529,0.0551219248392558,0.0708887535790962,474631,27528,447103,382,21,7,0,14,0,21,23.519627468391,384.519627468391,1.47482992050667e-05,2.94965984101333e-05,0.00081014435944637,0.00080483575661935,474631,27528,447103,315320,15138,217,37,14884,0,2080,12795,15092,19414.159511343,319642.159511343,0.00045719727535706,0.0269577840469754,0.00438235176379124,0.673454029575276,474631,27528,447103,16949,533,465,10,49,9,514,1043.54493707267,17478.5449370727,0.00097970844719371,0.00010323809443546,0.0368255443430216,0.0357098461752393,474631,27528,447103,462,0.00103331894440431,28.4452039015618,0.0009733877475344,5.99311968699091e-05,474631,27528,447103,2845,0.00636318700612611,175.165811904639,0.00599413017691638,0.00036905682920972,541711.8093,184.6,270855.90465,347.222222222222,143999.999995363,0.000143999999995363,3.1675763026,4.5460625487432e-05,0.0884289602989553,0.00061069785084878,3.6262681555865e-07,5.64724697446856e-07,6.95260682914496e-06,8.97850969109029e-07,1.73363585885142e-08,2.50587718126378e-06,6.70466906738128e-10,1.34093381347625e-09,3.68296693155469e-08,2.07844741088816e-08,1.22551772453062e-06,1.99224452287901e-07,3.06156414215236e-05,4.45381588047468e-08,4.69326834716659e-09,1.67411227974893e-06,4.42508158447164e-08,2.7245096959165e-09,2.7249690709571e-07,1.67775542962822e-08
2,26.866,"Salmon Lake (EN22502)","Salmon Lake","JK158L-6","ESF004",1513,0.325,3.15,94.3,258,562.3136553,13,2,325,6.262,1.451598547,18.15904,0.616164437,1.921650404,0.045454545,0.339401898,0.424770852,248.2715479,8.203922919,494507,27485,467022,77722,27798,89,4120,481,1,6364,16743,10484,4574.06539734745,71812.0653973475,0.00833153019067475,0.0128693830421005,0.145219512357454,0.157170677058161,494507,27485,467022,40194,10887,11,6865,19,426,3566,7291,2365.48190449272,35268.4819044927,0.0138825132910151,0.00086146404398724,0.0713204907200358,0.0812809525446556,494507,27485,467022,368,24,9,3,12,0,21,21.6573951548321,368.657395154832,1.81999445912798e-05,2.42665927883731e-05,0.00074550490722038,0.00074417551217677,494507,27485,467022,337670,16367,166,35,16166,0,2851,13302,16319,19872.4256030765,341223.425603077,0.00033568786690582,0.0268995181059115,0.0057653380033043,0.690027493246964,494507,27485,467022,8196,464,416,6,31,11,447,482.347855133163,8231.34785513316,0.00084124188333026,6.26886980366304e-05,0.016645563874997,0.0165740828744588,494507,27485,467022,363,0.00077726531084188,21.3631370684893,0.00073406443184828,4.32008789936023e-05,494507,27485,467022,2509,0.00537233791984104,147.658707726831,0.00507374010883567,0.00029859781100536,562313.6553,167.7,281156.82765,290.153846153846,162499.999989333,0.000162499999989333,5.1248809152,3.17080538412846e-05,0.0659817514765461,0.0004065560875082,2.64176607866203e-07,4.08063090403037e-07,4.60462811663524e-06,4.40187478883855e-07,2.73153482890781e-08,2.26143395973773e-06,5.77084823008696e-10,7.69446430678262e-10,2.36385097370857e-08,1.06440089577157e-08,8.52931368406851e-07,1.82807647821977e-07,2.18794289078414e-05,2.66741429301795e-08,1.98773661258551e-09,5.27798435566946e-07,2.32757545280172e-08,1.36981579711996e-09,1.60878424547646e-07,9.46795546824767e-09
2,28.725,"Salmon Lake (EN22502)","Salmon Lake","JK158L-7","ESF002",1618,0.448,3.48,41.2,265,239.1872279,13,2,325,5.928,1.378588398,20.41526,1.303653342,10.16054256,0.071428571,0.262455169,0.319472688,111.4686186,6.585795758,272676,17481,255195,69582,23674,75,3862,416,5,4926,14390,8788,4766.40585434668,65560.4058543467,0.0141633293725887,0.0180653962945034,0.24043335627025,0.255181974211152,272676,17481,255195,14965,11297,12,10357,7,135,786,10492,1025.11085640393,5498.11085640393,0.0379828074344643,0.00049509307749857,0.0201635305505579,0.0548819844797489,272676,17481,255195,231,16,4,0,12,0,16,15.8236289895962,230.823628989596,1.46694245184761e-05,4.40082735554284e-05,0.0008465124506359,0.00084715926594199,272676,17481,255195,163144,8702,207,12,8482,1,2215,6258,8680,11175.4550990419,165639.455099042,0.00075914271883114,0.0229503146591559,0.00812319382710616,0.607458870964228,272676,17481,255195,5107,270,242,3,21,4,263,349.832351731029,5193.83235173103,0.0008875001833678,7.70144787219997e-05,0.0190476329113344,0.0187291877539644,272676,17481,255195,88,0.00034483434236564,6.02804913889379,0.00032272733940647,2.21070029591669e-05,272676,17481,255195,2078,0.00814279276631595,142.344160347969,0.00762076603734835,0.0005220267289676,239187.2279,172.25,119593.61395,91.9642857142857,224000.000031398,0.000224000000031398,4.7177833872,4.7479924711919e-05,0.0984705992663193,0.0012837152582228,6.72473812280622e-07,8.57743655954001e-07,1.14157576539455e-05,1.80342083733568e-06,2.35069820450244e-08,9.57362912466967e-07,6.96503171704423e-10,2.08950951511327e-09,4.01923474238945e-08,3.6044039135704e-08,1.08967921213157e-06,3.85688631331325e-07,2.88421014589688e-05,4.21384418881174e-08,3.65664165144823e-09,9.04380176570427e-07,1.53230697774971e-08,1.04963883610741e-09,3.61833397700449e-07,2.4785789788991e-08
2,29.491,"Salmon Lake (EN22502)","Salmon Lake","JK159L-1","ESF001",1668,0.305,3.49,101.6,280,558.2417582,13,2,325,5.277,1.58243413,26.48168627,1.115631028,9.355702013,0.076923077,0.245663877,0.112295957,203.9451285,7.244667537,404398,21918,382480,88523,21594,68,2798,332,3,4286,14107,7084,5072.80671930558,86511.8067193056,0.00691892640418598,0.010598469824282,0.213927385198012,0.218900686947018,404398,21918,382480,44756,37404,4,36212,32,118,1038,36330,2564.74066094959,10990.7406609496,0.0895454478014233,0.00029179174971191,0.0271780292210881,0.110673148729717,404398,21918,382480,205,15,9,0,6,0,15,11.7475162099979,201.747516209998,2.22553029441293e-05,1.48368686294195e-05,0.0004988835657199,0.0005069263448385,404398,21918,382480,239097,12484,158,11,12315,0,3655,8655,12468,13701.4433329847,240330.443332985,0.00039070420724138,0.0214021829979377,0.00903812580675473,0.594291869230275,404398,21918,382480,8158,277,247,6,18,6,265,467.493840200795,8360.4938402008,0.00061078442524443,4.45106058882586e-05,0.0206739247973551,0.0201731957131341,404398,21918,382480,107,0.00027975318970926,6.13163041204769,0.00026459082389131,1.51623658179509e-05,404398,21918,382480,1634,0.00427211880359757,93.6362999372516,0.00404057389007859,0.00023154491351898,558241.7582,182,279120.8791,333.114754098361,152499.999988593,0.000152499999988593,3.8795614155321,3.93085670400907e-05,0.121725702429418,0.00135800970535354,2.71973082404398e-07,4.16610661610167e-07,8.40917896276735e-06,3.51990323803719e-06,1.1469915555296e-08,1.06832938365468e-06,8.74824067776833e-10,5.83216045184554e-10,1.96103980883002e-08,1.53580225231933e-08,8.41289145178722e-07,3.55275774191592e-07,2.33607617830191e-05,2.40090605267639e-08,1.74964813555367e-09,8.12662358878625e-07,1.04006861391244e-08,5.96010873241302e-10,1.58829169638594e-07,9.10169875585282e-09
2,3.622,"Salmon Lake (EN22502)","Salmon Lake","HS034L-3","ESF033",208,2.69,29,36.3,401,139.2672166,13,2,325,4.617,1.410865159,34.0126,2.277940651,9.040108031,0.083333333,-0.215746521,-0.007064583,359.4436804,10.3277151,529012,39978,489034,88205,26045,119,2754,831,4,5365,16972,8119,7210.66324631825,87296.6632463182,0.00520593105638435,0.0101415468836246,0.165018304398233,0.166735348158454,529012,39978,489034,2596,1430,61,928,35,60,346,988,212.2201891893,1820.2201891893,0.00175421351500533,0.00011341897726327,0.00344079187086361,0.0049072610829244,529012,39978,489034,482,31,5,3,23,0,28,39.402978116041,493.402978116041,9.45158143860631e-06,4.3477274617589e-05,0.00093268768594292,0.00091113245068164,529012,39978,489034,384982,22059,392,20,21647,0,9504,12125,22021,31471.8616619703,394432.86166197,0.00074100398478673,0.0229200849886203,0.0179655659985029,0.74560286281213,529012,39978,489034,3795,704,646,9,35,14,681,310.237140975883,3424.23714097588,0.00122114432186794,6.61610700702442e-05,0.0064728912406068,0.00717375031190219,529012,39978,489034,3581,0.00732259924667814,292.742872683699,0.00676922262632984,0.0005533766203483,529012,39978,489034,5393,0.0110278630933637,440.871910746492,0.0101944757396808,0.00083338735368288,139267.2166,260.65,69633.6083,13.4944237918216,1345000.00025159,0.00134500000025159,3.046638258,0.00044147019972582,0.117572096113045,0.00267822257159184,2.29826342322085e-06,4.47719072824252e-06,7.28506638011042e-05,7.74432990831136e-07,5.00710985451141e-08,1.51900707444514e-06,4.17259154542638e-09,1.91939211089614e-08,4.11753818995034e-07,3.27131177161426e-07,1.0118534497659e-05,7.93126200954648e-06,0.000329161444761814,5.39098827669091e-07,2.92081408179847e-08,2.8575885887942e-06,2.98841006483438e-06,2.44299287108763e-07,4.50055724089691e-06,3.67915681479354e-07
2,3.851,"Salmon Lake (EN22502)","Salmon Lake","JK157L-4","ESF031",308,4.32,40.5,140,431,499.7322863,13,2,325,6.711,1.284524156,29.1869,2.124432625,8.147299587,0.05,-0.320609939,-0.008680073,243.9625952,9.95336377,595145,101788,493357,281027,46404,216,4513,1055,1,7247,33372,11760,57980.6839185417,327247.683918542,0.0075830259852641,0.0121768644616018,0.54986210741675,0.47219921195675,595145,101788,493357,5549,4147,6,3651,47,43,400,3694,1144.85375093492,2999.85375093492,0.00613463945761117,7.22513001033362e-05,0.00504054264243995,0.00932377823891657,595145,101788,493357,507,48,13,2,33,0,46,104.602784596144,565.602784596144,2.18434163103109e-05,5.54486721723278e-05,0.00095036131463113,0.00085189323610212,595145,101788,493357,194816,13475,422,22,13031,0,6201,6824,13447,40193.8778774802,221562.87787748,0.00070907089868855,0.0114661133001201,0.0104193095800183,0.372283860029875,595145,101788,493357,3099,495,451,12,25,7,476,639.376783951581,3262.37678395158,0.00075779851968847,4.2006569827521e-05,0.00548165032714982,0.00520713439581951,595145,101788,493357,4289,0.00869350186578887,884.894167914918,0.00720664711960951,0.00148685474617936,595145,101788,493357,4070,0.00824960424195866,839.710716580488,0.00683866956792042,0.00141093467403824,499732.2863,280.15,249866.14315,32.4074074074074,2160000.00010715,0.00216000000010715,4.752267141,0.00045451990303151,0.0642262078,0.00136444251230349,3.44663623550766e-06,5.53462725431509e-06,0.000249923271743763,2.78831573140671e-06,3.28396539168689e-08,2.291026953068e-06,9.92826746323942e-09,2.52025250989924e-08,4.3195813257104e-07,3.22286836114386e-07,5.2115767053189e-06,4.7357835799652e-06,0.000169210423960975,3.44434509686225e-07,1.90928220446912e-08,2.49151917514878e-06,3.27556454998723e-06,6.75805075055383e-07,3.10831142887573e-06,6.41297891227656e-07
2,6.876,"Salmon Lake (EN22502)","Salmon Lake","HS032L-3","ESF027",460,1.325,12.05,46.5,388,184.3774782,13,2,325,3.436,1.149355244,25.91884615,1.566670342,9.247376025,0.066666667,-0.273958008,-0.231621315,320.6603209,10.24346571,636490,49576,586914,224975,64488,185,8014,1595,18,13396,41280,21410,19003.3984536065,222568.398453606,0.0125909283727945,0.021046677873965,0.349680903790486,0.353461955411711,636490,49576,586914,8016,5715,46,4527,75,84,983,4611,677.102975904477,4082.10297590448,0.00711244481452969,0.00013197379377523,0.00641345971799161,0.0125940706059797,636490,49576,586914,685,65,12,2,50,1,62,57.8612198720767,680.861219872077,1.8853399110748e-05,7.85558296281167e-05,0.00106971235977325,0.0010762148659052,636490,49576,586914,340056,19676,728,19,18928,1,9670,9236,19634,28724.1678610495,349146.167861049,0.00114377287938538,0.0145108328489057,0.0151926974500778,0.548549337556049,636490,49576,586914,4864,811,723,24,39,25,762,410.856895558804,4512.8568955588,0.00113591729642257,6.1273547109931e-05,0.00709022434847178,0.00764191110622319,636490,49576,586914,3698,0.00630075275082891,312.366118375094,0.00580998915929551,0.0004907635915334,636490,49576,586914,4620,0.00787168137069486,390.246475633568,0.00725855865763798,0.00061312271305687,184377.4782,252.2,92188.7391,35.0943396226415,662500.000029064,0.000662500000029065,2.545428446286,0.000260270525771687,0.0766236833164518,0.00120044052146685,3.27704754754087e-06,5.47782991600419e-06,9.10116326818683e-05,1.85115975139975e-06,3.43488886939633e-08,1.66923453281721e-06,4.90698409913783e-09,2.0445767079741e-08,2.78414598302655e-07,2.97690368681029e-07,3.77674209496975e-06,3.95421135322191e-06,0.000142771224497423,2.95645791973055e-07,1.5947698322198e-08,1.84537641901596e-06,1.51216893321764e-06,1.27731297997999e-07,1.88918887816806e-06,1.59577770889874e-07
2,7.489,"Salmon Lake (EN22502)","Salmon Lake","JK157L-5","ESF026",510,0.92,10.75,131.5,389,520.0711885,13,2,325,2.983,1.448271123,30.83744,1.688134186,8.59187976,0.090909091,-0.263475521,-0.115466607,201.4240943,10.96872746,428975,31691,397284,126157,36753,136,4733,798,2,7168,23916,11901,10063.4344373295,124319.434437329,0.011033276997494,0.0167095984614488,0.289805779911019,0.294089399149135,428975,31691,397284,6707,5108,61,4280,45,119,603,4399,535.011571067549,2843.01157106755,0.0099772714027624,0.00027740544320764,0.00662745281442403,0.0156349437612915,428975,31691,397284,574,52,7,4,41,0,48,45.787482002799,571.787482002799,1.63179672475086e-05,9.55766653068361e-05,0.00133291562912244,0.0013380733142957,428975,31691,397284,256831,18011,478,10,17523,0,11774,5738,17990,20487.1860457506,259328.186045751,0.00111428404918702,0.0133760708666006,0.0274468209103095,0.604529835178625,428975,31691,397284,2972,476,433,11,29,3,462,237.073861519719,2747.07386151972,0.00100938283116732,6.76030071682499e-05,0.00640380875696653,0.00692814266565651,428975,31691,397284,1375,0.00346100019129892,109.682557062454,0.00320531499504633,0.00025568519625258,428975,31691,397284,2668,0.00671559891664401,212.824045267365,0.00621947665947899,0.00049612225716502,520071.1885,252.85,260035.59425,142.934782608696,460000.000042764,0.000460000000042764,2.0631191648,0.000222963369198966,0.131661011313479,0.00222261454161617,2.46001661266671e-06,3.72562837092648e-06,6.46160731022947e-05,2.22456604737239e-06,6.18512522517077e-08,1.47767920871115e-06,3.63830895598289e-09,2.13100953136141e-08,2.97191359527098e-07,2.48444525851404e-07,2.9823738270614e-06,6.11963566396323e-06,0.000134788008832722,2.25055396848656e-07,1.50729942462148e-08,1.4278147761591e-06,7.14667830639496e-07,5.7008432810774e-08,1.38671547065176e-06,1.10617089992109e-07
2,8.48,"Salmon Lake (EN22502)","Salmon Lake","HS032L-2","ESF025",555,1.925,21.6,64.4,365,271.4436249,13,2,325,6.945,1.897510031,30.32586,1.550055937,8.792097024,0.033333333,-0.234970605,-0.126445846,251.2883079,9.626172107,349307,26478,322829,105622,30104,105,3955,736,2,5683,19623,9638,8662.97425572052,104646.974255721,0.0113224183884091,0.016269356182384,0.299584532390477,0.302375847034271,349307,26478,322829,7960,6438,15,5787,39,91,506,5878,652.868484553742,2734.86848455374,0.0165670885496139,0.00026051582132622,0.00782941219200801,0.0227879773379864,349307,26478,322829,394,45,8,0,37,0,45,32.3153496123335,381.315349612333,2.2902489786921e-05,0.0001059240152645,0.00109163386251158,0.00112794762200586,349307,26478,322829,202276,12959,391,10,12558,0,6161,6388,12940,16590.4052238182,205926.405223818,0.00111935918833576,0.0182876380948564,0.0176377799471525,0.58952842406198,349307,26478,322829,2615,431,383,17,24,7,407,214.478779787442,2422.47877978744,0.00109645669854884,6.87074693607629e-05,0.00693509943913933,0.00748625134909979,349307,26478,322829,1499,0.00464332510400243,122.945962103776,0.00429135402382431,0.00035197108017811,349307,26478,322829,2463,0.00762942610484188,202.011944404003,0.00705110404314829,0.00057832206169359,271443.6249,237.25,135721.81245,33.4545454545455,962500.000112466,0.000962500000112466,4.838869023,0.000198910116297328,0.0632503337341633,0.000980415553218712,2.25214355840545e-06,3.23613953032065e-06,5.95903941786703e-05,3.29536151011182e-06,5.18192323172922e-08,1.55734928965203e-06,4.55553690701481e-09,2.10693581949416e-08,2.17137018546279e-07,2.22651866330348e-07,3.63759622025132e-06,3.50833286051478e-06,0.000117263167390749,2.18096329423334e-07,1.36666107210444e-08,1.37946143597274e-06,8.53593727951898e-07,7.00106084915239e-08,1.40253592524718e-06,1.15034108548782e-07
2,9.928,"Salmon Lake (EN22502)","Salmon Lake","HS033L-4","EJF095",630,4.07,53.8,36.1,318,174.6492501,13,2,325,3.338,1.664841621,33.51156863,1.907860586,8.140447813,0.090909091,-0.434657579,-0.104576161,262.984213,10.24223379,488217,74984,413233,254124,56176,396,9543,1145,6,11467,33619,21010,46112.5660728935,279226.566072894,0.0195466360245547,0.0234875065800658,0.57193126432077,0.520514443372517,488217,74984,413233,5232,3754,5,3236,41,96,376,3332,949.382764687235,2849.38276468723,0.00662820016509052,0.00019663387387166,0.0058363038662874,0.0107165461260054,488217,74984,413233,695,56,17,1,37,1,54,126.112580553828,767.112580553828,3.48205818314397e-05,7.57859722213688e-05,0.00157125331677067,0.00142354731605004,488217,74984,413233,146581,7981,582,6,7393,0,1898,5486,7966,26598.1412520297,165213.14125203,0.00119209286034694,0.0112368065839575,0.00388761554800427,0.338401041446795,488217,74984,413233,2506,505,460,8,29,8,489,454.731117795529,2471.73111779553,0.00094220397896836,5.93998160653971e-05,0.00506277150897148,0.00513296341585811,488217,74984,413233,1572,0.0038041492329993,285.25032608722,0.00321987968464842,0.00058426954835087,488217,74984,413233,2523,0.00610551432242827,457.815885952961,0.00516778399768955,0.00093773032473871,174649.2501,206.7,87324.62505,8.86977886977887,2034999.99975591,0.00203499999975591,2.2193838391306,0.00091692115797017,0.151349238424077,0.00288753246710412,1.79227241380561e-05,2.15361917312259e-05,0.000524415877160344,6.07753697063287e-06,1.80297759326563e-07,5.35143049934203e-06,3.19277282140788e-08,6.94897614071127e-08,1.44071541067783e-06,1.09305516591729e-06,1.03032657048491e-05,3.56463695001891e-06,0.000310287074781707,8.63926763439771e-07,5.4464948129899e-08,4.64216231454452e-06,2.95237580897246e-06,5.35729110840588e-07,4.73845048730122e-06,8.59824775223162e-07
